,0,1,2,3,4,5,6,7,8
37,Apartment for rent in Colombo 06, 6 Jul  9:51 am,"Mount Lavinia, Colombo","97,500","*** NO BROKERS*** Brandnew Furnished Apartment For Rent in Mount Lavinia*** Two Airconditions*** 2 Bed Rooms.*** 2 Bath Rooms.*** 24 hours Security service*** One Vehicle parking*** Nearby Supermarkets, Resturants, Schools, etc...*** 4-month refundable deposit ( negotiable )*** HALF MONTH AGENT FEE",Mount Lavinia,2,2,920 sqft
38,Brand New 3 Bed Room Apartment (APT764) Mount Lavinia,19 Jul  9:54 am,"Mount Lavinia, Colombo","130,000","Address -41Templers Road Mount Lavinia Span Tower*Access - Galle Road *Rent - 130000*Sqft - 1310*Floor- 9*Bedrooms -3*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",41  Templesrs Road  Mount Lavinia,3,2,"1,310 sqft"
39,Brand New 3 Bed Room Apartment (APT751) Mount Lavinia,19 Jul  9:55 am,"Mount Lavinia, Colombo","130,000","Address -41Templers Road Mount Lavinia Span Tower*Access - Galle Road *Rent - 130000\=*Sqft - 1310*Floor- 9*Bedrooms -3*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",41  Templesrs Road  Mount Lavinia,3,2,"1,310 sqft"
40,Apartment for Rent Mount Lavinia - R0534, 5 Jul  1:23 pm,"Mount Lavinia, Colombo","150,000","Furnished Apartment for rent in Barnes Avenue, Off hotel Road, Mount Lavinia Very close to Mount Lavinia Beach, St. Thomas College, Mount Lavinia Hotel and all the urban facilities close by.",3,2,"1,400 sqft",
41,3 Bed Room Apartment City and Sea View (apt00702),19 Jul  9:58 am,"Mount Lavinia, Colombo","130,000","Address -41Templers Road Mount Lavinia Span Tower*Access - Galle Road *Rent - 130000*Sqft - 1310*Floor- 9*Bedrooms -3*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",41  Templesrs Road  Mount Lavinia,3,2,"1,410 sqft"
42,Apartment for Rent in Mount Lavinia, 4 Jul  3:00 pm,"Mount Lavinia, Colombo","67,500","*** NO BROKERS*** Unfurnished New Apartment For Rent.*** 5th floor*** 2 Bed Rooms ( Fully air-condition )*** 2 Bath Rooms ( 1 attached, 1 common bathroom )*** 24 hours Security service*** One Vehicle parking*** Walking distance from Galle road.*** Only for Maldivians*** 4-month deposit *** Maintenence fee 7500*** HALF MONTH AGENT FEE",Mount lavinia,2,2,950 sqft
43,3 Bed room fully furnished Luxury apartment for rent in Mount Lavinia, 4 Jul  2:11 pm,"Mount Lavinia, Colombo","125,000",3 Bed room fully furnished Luxury apartment for rent in  Mount Lavinia,Mount Lavinia,3,2,"1,700 sqft"
44,Brand New 3 Bed Room Apartment (APT530) Mount Lavinia,19 Jul 10:02 am,"Mount Lavinia, Colombo","130,000","Address -41Templers Road Mount Lavinia Span Tower*Access - Galle Road *Rent - 130000*Sqft - 1310*Floor- 9*Bedrooms -3*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",41  Templesrs Road  Mount Lavinia,3,2,"1,410 sqft"
45,Brand New 3 Bed Room Apartment (APT513) Mount Lavinia,19 Jul 10:02 am,"Mount Lavinia, Colombo","130,000","Address -41Templers Road Mount Lavinia Span Tower*Access - Galle Road *Rent - 130000*Sqft - 1310*Floor- 9*Bedrooms -3*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",41  Templesrs Road  Mount Lavinia,3,2,"1,410 sqft"
46,Brand New 3 Bed Room Apartment (APT496),19 Jul 10:06 am,"Mount Lavinia, Colombo","130,000","Address -41Templers Road  Mount Lavinia  Span Tower*Access - Galle Road *Rent - 130000*Sqft - 1310*Floor- 9*Bedrooms -3*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",41 Templers Road  Mount Lavinia,3,2,"1,310 sqft"
47,Apartment for Rent in Mount Lavinia, 3 Jul 10:38 am,"Mount Lavinia, Colombo","100,000","*** NO BROKERS*** New Unfurnished Apartment For Rent.*** 3 Bed Rooms ( 3 air conditions )*** 3 Bath Rooms *** Separate servant room and bathroom*** 24 hours Security service*** One Vehicle parking*** Swimming pool, Gym*** Nearby Supermarkets Schools, Restaurants, etc...*** Prefer to Maldivians and locals*** 6-month deposit*** Maintenence fee 7500*** HALF MONTH AGENT FEE",Mount Lavinia - Templers road,3,3,"1,350 sqft"
48,Brand New Blue Ocean Apartment For Immediate Occupancy in Mount Lavinia, 1 Jul  4:48 pm,"Mount Lavinia, Colombo","85,000","Fully furnished with all amenities (fridge, washing machine, Cable TV, Wifi etc), fully air conditioned, Hot water, dedicated parking, Gym, Pool, Security, walking distance to Mount Beach, S. Thomas college and leading supermarkets.",No 37/3 Beach Road Mount Lavinia,2,2,"1,240 sqft"
49,2 Bedroom Apartment For Rent In Mount Lavinia, 1 Jul  1:04 pm,"Mount Lavinia, Colombo","67,000",2 Bedrooms2 BathroomsPantryHall & Dining togetherBalconies aroundFitted with Air Conditioning (2 units) hall and main bedroom.Pantry cupboards,"Beach Road, Mount Lavinia",2,2,"1,100 sqft"
50,Mount Lavinia Spam Tower | Apartment for Rent - Rr532-A,28 Jun  1:56 pm,"Mount Lavinia, Colombo","125,000","Apartment for rent in Spam Tower, Temples street, Mount Lavinia Very close to Mount Lavinia Junctions and all the urban facilities close by.",3,2,"1,000 sqft",
51,Mount Lavinia Blue Mountain Apartment for Rent - R0606-A,28 Jun  1:54 pm,"Mount Lavinia, Colombo","130,000","Blue Mountain Apartment in Alwis place, Mount Lavinia",2,2,"1,500 sqft",
52,"Air Conditioned Apartment Close to St Thomas' College, Mt Lavinia",27 Jun  8:19 am,"Mount Lavinia, Colombo","67,000","Fully Air Conditioned Apartment close to St Thomas' College, Mt Lavinia",2,2,950 sqft,
53,Right Around the Corner - Mount Lavinia,26 Jun  2:35 pm,"Mount Lavinia, Colombo","70,000","3 double bedrooms with air conditioning and balconies 2 attached bathrooms equipped with heaters1 servants bathroomFully furnishedWiFi facility Modern equipment with necessary kitchen appliances Very Close to St. Thomas college, Mount LaviniaWalking distance to Mount beachCar parking availabilityClose to supermarkets, famous clothes shops, eateries and public transportation","Beach Road, Mount Lavinia",3,3,"1,700 sqft"
54,Apartment for Rent - Mount Lavinia,18 Jul  9:06 pm,"Mount Lavinia, Colombo","160,000",▶ 4 bedrooms with ATTACHED bathrooms▶ Spacious living room▶ Modern pantry cupboard▶ Fully air-conditioned bedrooms▶ Long term rent or lease▶ Can negotiate the price after inspection,4,4,"1,900 sqft",
55,"1 Bed Roomed New House for Rent – Huluthagoda, Mount Lavinia.", 7 Jul  2:09 pm,"Mount Lavinia, Colombo","40,000","1 Bed roomed  new house for rent – Huluthagoda, Mount Lavinia.",Mount Lavinia,1,1,650 sqft
