,0,1,2,3,4,5,6,7
248,VIP Residence In Piliyandala (Lot 24),10 Jul 11:21 am,"Piliyandala, Colombo","685,000","දිනෙන් දින වටිනාකම් වැඩිවෙමින් සීඝ්‍රයෙන් දියුණු වන පිළියන්දල නගරයට නුදුරින් සුපිරි නේවාසික බිම් කොටසක් ...සියලු නාගරික පහසුකම් නළ ජලය තෙකලා විදුලිය බැංකු ණය පහසුකම් අවම මාසික වාරිකය * ලක්ෂයක් සදහා අවු:05ට රු.2,326/=* ලක්ෂයක් සදහා අවු:10ට රු.1,552/=* ලක්ෂයක් සදහා අවු:15ට රු.1,331/=එකවර මුදල් ගෙවීමේදී සුවිශේෂී වට්ටම්පුළුල් පිවිසුම් මාර්ග පිරිසිදු ඔප්පු පදිංචියට වඩාත් සුදුසු පරිසරය ඔබට ලැබෙන අගනාම අවස්ථාව මග හැර නොගන්න.",piliyandala,"Commercial, Residential, Other",7.15 perches
249,Piliyandala Madapatha Land Lot No.38,25 Jun  4:27 pm,"Piliyandala, Colombo","525,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,8.25 perches
250,Piliyandala Madapatha Land Lot No.36,25 Jun  4:27 pm,"Piliyandala, Colombo","545,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,6.2 perches
251,Piliyandala Madapatha Land Lot No.35,25 Jun  4:27 pm,"Piliyandala, Colombo","535,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,6.95 perches
252,Piliyandala Madapatha Land Lot No.34,25 Jun  4:27 pm,"Piliyandala, Colombo","515,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,7.3 perches
253,Piliyandala Madapatha Land Lot No.31,25 Jun  4:27 pm,"Piliyandala, Colombo","530,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,6.5 perches
254,Piliyandala Madapatha Land Lot No.32,25 Jun  4:27 pm,"Piliyandala, Colombo","505,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,7.5 perches
255,Piliyandala Madapatha Land Lot No.29,25 Jun  4:27 pm,"Piliyandala, Colombo","505,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,6.95 perches
256,Piliyandala Madapatha Land Lot No.24,25 Jun  4:27 pm,"Piliyandala, Colombo","495,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,8.4 perches
257,Piliyandala Madapatha Land Lot No.23,25 Jun  4:27 pm,"Piliyandala, Colombo","500,000",* Three Face Electricity* Pipe-born Water* Tar Road* Concrete Road* Concrete Drain* Clear Title For Bank Loans* Local Authority Approvals* House Construction Undertaken* Easy Payment Scheme,"Piliyanda, Madapatha Road",Residential,7.1 perches
